"ExchangeType"
"key","code","name","note",
"2","Donated","Donated","Reward has been donated",
"1","Selected","Selected","New reward has been selected. Where the original reward was an opportunity to get another reward",
"3","Swapped","Swapped","An existing reward has been swapped for a new reward",
